CurrentRatio,QuickRatio,CashRatio,P/E ,Earnings Yield ,ROCE ,CASA ,Sector P/E,Status,Level,Rating
0.9704573833,0.8527831025,-1.476699034,0.2591421205,-1.076076385,0.6112292279,-0.7210982274,-1.158710183,Accepted,Low,C
1.613528959,1.571482713,-2.110312568,-0.3177249011,-1.433595174,1.563263308,0.03395082727,-0.6012948192,Accepted,Low,B
-0.08676618247,-0.09424498075,-0.5775211245,1.046644183,-0.2501873933,-0.2250632894,-0.9747352033,-1.536248203,Accepted,Low,A
0.5753497003,0.9202149243,-1.603451293,0.5679126908,-0.4337887136,1.57532821,0.6820781675,-0.7904560272,Accepted,High,D
-0.7897390833,-1.143814545,2.025593063,-0.7103918863,0.6697054873,-1.807931898,-0.5713899485,1.13088459,Rejected,High,C
-0.7568652664,-0.6617340071,0.9298031554,0.118258529,0.742525428,-0.5012001617,0.2825576719,0.4236456446,Rejected,Medium,B
0.5032546291,-0.1661515132,0.8498709968,-1.277063476,-0.6082716,-1.375795052,-1.269933289,0.7656981038,Rejected,High,D
2.483598447,2.500545943,-2.690777633,-1.436131476,-1.847234891,2.756492036,1.207980154,0.6090492976,Rejected,Medium,D
0.5044302613,0.69406557,-0.5566999397,-0.570490014,-0.1392585585,1.154863491,1.167109727,0.7798854966,Rejected,High,A
-1.062218352,-0.9271988975,1.267089852,0.2191242275,1.026809852,-0.7045861856,0.3535355155,0.5161141405,Rejected,High,B
1.469270415,1.008413374,-1.039319971,-0.9176095645,-1.449567278,0.2096287565,-0.9121736767,-0.1305387102,Accepted,Low,B
0.8539588768,0.5729854707,-0.689460375,-0.3872966195,-0.8983449692,0.06623848673,-0.7102512606,-0.3131499543,Accepted,High,D
0.3385163829,0.4789784825,-0.868911239,0.3233091304,-0.3019754264,0.7386129363,0.1872289434,-0.5274299414,Accepted,High,A
4.532742935,2.379901412,-1.409404865,-4.314777539,-4.598177484,-1.410424032,-4.084093122,0.9187266577,Accepted,Medium,C
0.03334599118,0.04891427348,-0.07351552101,0.01138894586,-0.02200847067,0.08022653565,0.04329359733,-0.01884543169,Rejected,Medium,D
-0.4098538234,-1.135670744,2.33033479,-1.390810176,0.2297350393,-2.471985545,-1.30935333,1.448595528,Rejected,Low,A
2.90514591,1.473737404,-0.937539324,-2.633815249,-3.029335159,-1.07475486,-2.922573533,0.3248050986,Accepted,High,D
1.486740987,0.8947727476,-0.8506179206,-1.025407411,-1.5375548,-0.1584984902,-1.285311957,-0.144020184,Accepted,High,A
-0.4447178966,-0.2574311289,0.2346815338,0.3196034688,0.4641183194,0.07700575171,0.409367953,0.03648772781,Rejected,Medium,A
1.564076237,1.09010232,-1.003043443,-1.154714021,-1.474565537,0.2928314686,-0.7493547331,0.1509015395,Accepted,Low,A
0.0937984665,-0.1158144939,1.023766575,-1.374266116,0.1711068024,-0.3908087641,0.494186663,1.753314389,Rejected,Medium,B
-0.5402803787,-0.4524669183,-0.6072109766,1.918390443,-0.02304670801,-0.4959288865,-1.397752337,-2.444763137,Accepted,Medium,A
2.064881944,1.232625483,-0.889424581,-1.836754647,-2.015527946,-0.2060837444,-1.445419195,0.4109503249,Accepted,Medium,C
0.649340256,0.3629553756,-0.3129602686,-0.4898620239,-0.6808385395,-0.1491318379,-0.6229368256,-0.03449527593,Rejected,High,C
0.5574643061,0.3816644309,-0.8197072653,0.2776585508,-0.7449296683,0.008927458706,-0.9196242072,-0.9967118566,Rejected,Medium,A
0.1488246984,0.03672724813,-0.7548157422,0.9636038973,-0.5271602504,-0.291586236,-1.289572815,-1.69279791,Accepted,Medium,C
2.142639532,1.916698481,-1.486505121,-2.084783778,-1.524233634,1.739876112,0.9499740488,1.500701197,Rejected,Medium,B
0.2827869628,0.8572375139,-1.1542354,0.1776112946,0.1432466035,2.013698209,1.880028013,0.2754722873,Rejected,Low,B
2.696577489,2.16965208,-2.228996101,-1.715341106,-2.394823904,1.355494683,-0.5019993632,0.2096721614,Rejected,Low,D
-0.04448955324,0.1780161413,-0.4595336358,0.4194023459,0.08973207918,0.5839069611,0.4187794301,-0.3251003386,Rejected,High,C
-0.4361266637,-0.2794479809,-0.8861888535,1.994474436,-0.08811793491,-0.1883373411,-1.226851897,-2.539347971,Accepted,Low,D
1.703403871,1.550343859,-1.522228551,-1.199630944,-1.332497114,1.414231815,0.4334411961,0.5345643354,Rejected,Medium,A
0.3199567374,-0.227964335,0.8080794424,-1.011906944,-0.4228360881,-1.224138929,-1.063917166,0.6348858798,Rejected,Low,C
1.707635049,1.548020188,-1.882482052,-0.6696696123,-1.506128301,1.341320535,-0.07316252017,-0.2774976392,Accepted,Low,A
1.895721635,1.70836984,-1.871865648,-1.047311153,-1.585878692,1.491146574,0.1592057157,0.1384866227,Rejected,Low,A
2.809819193,2.853782637,-3.501621081,-0.9925327371,-2.266152527,3.125316625,0.8795571421,-0.2353985099,Rejected,High,B
1.629659114,1.627151073,-1.804739833,-0.8634014715,-1.247528864,1.758834879,0.6718410447,0.2631257248,Rejected,High,D
1.102728042,0.3407956085,0.1334944152,-1.373087791,-1.209440054,-1.030674963,-1.553190239,0.4120584694,Accepted,High,C
0.2223390377,0.2313707409,-0.6566532263,0.4698040712,-0.3450083658,0.2047887916,-0.4100535958,-0.8405125791,Accepted,High,D
2.277105952,0.4439748278,0.914837315,-3.363687538,-2.541985793,-2.859120553,-3.657590675,1.321989761,Rejected,Low,B
0.7860273877,0.6677071562,-1.241933313,0.3135239155,-0.9221936209,0.4140504052,-0.7609897604,-1.124161803,Accepted,Low,B
3.931164874,2.953796718,-2.930258632,-2.63919417,-3.616152901,1.356470522,-1.355904324,0.2513026605,Rejected,Medium,C
0.08313477769,0.3240255782,-0.8300372557,0.658822866,-0.08832575155,0.744777414,0.2583084579,-0.7451910027,Accepted,Medium,D
3.695091104,3.818978346,-4.444970945,-1.64415154,-2.821954425,4.347112442,1.702396059,0.2860350678,Rejected,High,B
2.156293159,1.922267872,-1.861304762,-1.551390073,-1.708907505,1.671626703,0.4341468004,0.67551618,Rejected,Medium,A
-1.885414173,-1.838158685,2.699443825,0.03145765472,1.779093899,-1.795583304,0.2631805505,1.213906886,Rejected,Low,D
0.8829016654,1.360061861,-1.526049316,-0.4179995229,-0.3073235977,2.399106921,2.034791741,0.6706034105,Rejected,Medium,D
-1.077389257,0.1438915883,-0.3475135808,0.9078084802,1.69888957,2.500509878,3.622832739,0.8542236885,Rejected,High,A
-0.2624919386,0.1909216837,0.04345034918,-0.2127754556,0.6736383793,1.129015454,1.83699498,1.060591455,Rejected,Medium,C
2.231375738,1.206306859,-0.5810674455,-2.344360956,-2.1673656,-0.5651191838,-1.685267434,0.829043221,Accepted,Medium,D
1.931748822,1.232164961,-1.128123408,-1.408482492,-1.918314739,0.01335049876,-1.351142534,0.01569511337,Accepted,Medium,B
0.5184286976,0.4950494924,-1.22677246,0.7188597158,-0.7232670105,0.3834674256,-0.7724095513,-1.446597856,Accepted,Medium,A
1.314655133,0.8790843011,-1.002522687,-0.6779097982,-1.360065434,0.10166209,-1.029831645,-0.3624336319,Accepted,Medium,A
-0.6705225865,-0.5512195268,-0.7560499534,2.368175731,-0.01638898489,-0.5827989882,-1.686142764,-3.00194408,Accepted,Low,C
1.179863627,1.262523663,-1.973705202,0.2207109284,-1.097861036,1.438085164,0.01879742126,-0.9815407056,Rejected,Low,A
0.5952603747,0.3213957333,-0.5177003467,-0.09243148993,-0.7438877656,-0.2096919717,-0.936603646,-0.5850013692,Accepted,Medium,D
3.358303649,3.144490825,-3.351092839,-1.990190261,-2.672807698,3.014404657,0.8283938593,0.5980600941,Rejected,Low,A
-0.4359409221,-0.31820682,-0.6555200076,1.716961843,-0.03343252222,-0.2762449318,-1.113706032,-2.169070483,Accepted,High,D
3.071016154,2.664543176,-2.728419117,-1.980271929,-2.563691314,2.133963894,0.1470517684,0.523312691,Rejected,Medium,C
0.5888655938,0.5964043371,-1.710854404,1.228596505,-0.9220357442,0.4943864662,-1.13049308,-2.223049117,Accepted,Medium,D
0.04478312314,0.220062311,-0.02821635444,-0.3317545458,0.2020060596,0.6136046329,0.9279548208,0.6939171969,Rejected,Medium,C
1.811865448,1.601148743,-1.432993796,-1.473655275,-1.394462721,1.380336436,0.4692733291,0.8069562922,Rejected,Low,A
1.327879893,-0.5210408355,2.383659533,-3.446508483,-1.647436722,-3.872510348,-3.577158893,2.032374633,Rejected,High,C
-0.2509343626,-0.2538904527,-0.5012874062,1.281833312,-0.1670763294,-0.4053355032,-1.162129424,-1.781412029,Accepted,High,C
0.742627967,0.4270146097,-0.3639354121,-0.5702108071,-0.7659956527,-0.133332309,-0.6606137331,-0.009354707186,Rejected,High,B
0.04984209814,0.09695973217,-1.108370472,1.444890655,-0.4568123195,0.03768504726,-1.150620228,-2.156498285,Accepted,Low,A
1.027924432,0.8471458814,-1.055286147,-0.3838024487,-0.9805838723,0.5483955188,-0.3653889865,-0.3030111569,Accepted,High,C
-0.6257574504,-0.1896503405,0.686830125,-0.345975512,1.038436296,0.7180135042,1.919855316,1.471689489,Rejected,Low,B
0.1609000138,0.3842843225,-0.1485702365,-0.4815434286,0.1792519008,0.8949523018,1.229406746,0.9069679464,Rejected,Low,D
2.257997672,1.075949045,-0.4842459769,-2.296236175,-2.332991522,-1.019204503,-2.293827123,0.5414191609,Accepted,Medium,B
2.028252248,1.261545587,-1.071164904,-1.594398354,-2.004110507,-0.07107485784,-1.428754476,0.1505892145,Accepted,High,B
1.586824671,0.9087625351,-0.7266372978,-1.287486188,-1.618266428,-0.2885531536,-1.361805495,0.07980394271,Accepted,High,C
0.02516605582,0.2925029027,-0.3069367831,-0.02558835714,0.1990962712,0.8395834612,0.9804485004,0.3596736605,Rejected,Medium,C
-0.8114843152,-0.5854106823,-0.6183438017,2.30175082,0.2208087004,-0.3964234202,-1.233558852,-2.677069256,Accepted,High,B
2.967734446,2.159348533,-1.09900657,-3.514830028,-2.314137658,0.9748380382,0.1104035984,2.402123437,Rejected,High,C
-0.2941299618,0.03887470474,-0.4204872645,0.7263875558,0.3149831817,0.629602193,0.5515929794,-0.4907011068,Accepted,High,B
0.9879629346,0.5386516476,-0.3305977211,-0.9375439071,-0.9871393178,-0.2472896045,-0.8213680504,0.220966463,Accepted,High,B
1.280751903,1.104754451,-1.125692569,-0.8335170748,-1.071999372,0.8711304243,0.04506145917,0.2216464112,Rejected,Low,A
-1.804750786,-2.301387067,3.866764687,-0.997763668,1.587089048,-3.251278708,-0.7549815267,2.032586196,Rejected,Low,D
1.458901846,1.17334432,-1.357884983,-0.7042507007,-1.365470321,0.7076666313,-0.477191854,-0.2254438286,Accepted,Low,B
1.717633834,1.978229307,-2.159916169,-0.9470267226,-1.092150143,2.656337221,1.685905407,0.6651539214,Rejected,Low,D
2.971212073,2.374736885,-1.924418915,-2.645202003,-2.417154084,1.527108073,0.07789457091,1.352517685,Rejected,Low,D
0.9679453303,-0.07897756908,1.034287642,-1.954745843,-1.132481999,-1.970604884,-2.036605514,1.017931951,Rejected,Medium,D
-0.7194164391,-0.3947497848,0.2952470225,0.606660185,0.7403947596,0.1806786038,0.6583686045,-0.04912581437,Rejected,Medium,A
0.5542848207,0.573643998,-1.374505214,0.7908953511,-0.7446216888,0.5421272894,-0.6870888947,-1.524464429,Accepted,High,C
-1.273302053,-1.491288513,2.425797978,-0.4691399538,1.153125677,-1.917632608,-0.2717330698,1.246026599,Rejected,Low,B
0.2354800532,0.1221038253,-0.831782997,0.8916172488,-0.586324203,-0.198713912,-1.234199563,-1.640833167,Accepted,Low,B
1.940742875,1.457878267,-1.695306679,-0.9373496746,-1.898946321,0.6290092195,-1.003715571,-0.4289910457,Accepted,High,A
0.1236671553,0.3455536418,-0.653545248,0.342312986,-0.0430074212,0.7630002145,0.4758774909,-0.3165448531,Accepted,Low,D
1.201921765,1.053436379,-1.361954845,-0.3600721363,-1.12361985,0.8224116721,-0.2824856628,-0.4090868428,Accepted,Low,D
-0.3210767729,-0.5977570251,1.153334299,-0.5634737976,0.2509906462,-1.107934893,-0.4580879371,0.7076183095,Rejected,Low,A
0.9262789551,0.830548884,-1.390597243,0.1934680415,-0.9970616465,0.6395547552,-0.5796985822,-1.003608243,Accepted,Low,B
1.99701747,1.212809727,-0.9617401811,-1.659997499,-1.96879277,-0.1491288215,-1.42972866,0.2475974121,Accepted,High,D
0.3964103963,0.1966050719,-0.4046133494,0.0537882432,-0.54516186,-0.2049940905,-0.7913072974,-0.5859027483,Accepted,High,B
-0.1817767664,-0.7015889977,1.636390966,-1.189424319,0.1207486817,-1.634722364,-0.7688185474,1.258499171,Rejected,Medium,D
-1.436691917,-1.980344624,3.451452099,-1.108159117,1.241808281,-3.004112325,-0.8469114259,1.905563728,Rejected,Medium,C
-0.2979627995,0.0999089783,-0.06633754517,0.1125245223,0.5610716555,0.8888979954,1.343738941,0.5214498369,Rejected,Medium,A
0.9459358324,0.8002220989,-1.373541751,0.2048838014,-1.058968626,0.5068706169,-0.7706346792,-1.096410367,Accepted,Low,D
-0.3164730739,-0.236131654,-0.7136050646,1.603442248,-0.1391613178,-0.2547449921,-1.152141673,-2.120769843,Accepted,Low,D
0.2382962448,0.2749745834,-0.4548616421,0.09558329272,-0.2215250141,0.3455484103,0.02899554485,-0.2501499541,Rejected,High,C
0.4924479599,0.3961660407,-1.178068953,0.8184542957,-0.788544222,0.1248608973,-1.12291527,-1.672495102,Accepted,Low,C
-1.141970324,-0.09760705401,-0.5023337892,1.553509776,1.416540003,1.82762491,2.40426593,-0.3037072376,Rejected,Medium,A
-1.319820209,-1.113239896,1.49993221,0.3202840423,1.292073804,-0.7629031071,0.5347362984,0.6176286438,Rejected,Medium,C
-0.5609079135,-0.4604613028,-0.6042816136,1.938665876,-4.41E-05,-0.4809763783,-1.369578339,-2.446335781,Accepted,Medium,B
-0.4893156355,-0.3147601515,-0.8676962412,2.05388992,-0.04281334345,-0.1951419904,-1.213417484,-2.572718061,Accepted,Medium,C
0.5733688116,0.5522871646,-1.587731908,1.126479438,-0.8989251299,0.4027111135,-1.139097016,-2.094890349,Accepted,High,D
2.324345913,2.133792042,-1.818317016,-2.045665233,-1.676720789,2.029526221,1.029453905,1.37035077,Rejected,Low,A
-0.7226524587,-0.3331211103,-1.423743595,3.034289046,0.04218200825,0.111325743,-1.320482365,-3.634942894,Accepted,Low,C
-0.9462319158,-0.4368452234,0.2013791899,0.9423770377,0.9950933482,0.4718481142,1.029709252,-0.1791362327,Rejected,Medium,D
-0.1794519847,-0.1105293666,0.7389952416,-0.8061835251,0.4721108687,0.1121306474,0.9933017621,1.419930416,Rejected,Medium,D
-0.1498019876,0.009242374905,-1.004625648,1.54679097,-0.2132099309,0.1612379805,-0.8290885142,-2.042159162,Accepted,Low,A
-0.4810917057,-0.3964667562,-0.8235522499,2.113240844,-0.1410324814,-0.4659327949,-1.590547248,-2.781053634,Accepted,High,B
-0.1627446457,-0.9043968792,1.991897648,-1.402267507,-0.008900837917,-2.265104902,-1.371743965,1.288427687,Rejected,Medium,B
-0.1336392077,-0.2206342918,-0.4087826816,1.025574093,-0.2639285661,-0.5121175565,-1.237672254,-1.574765908,Accepted,Medium,A
0.9926814075,-0.03673428571,0.9493344428,-1.911051759,-1.154962725,-1.89683247,-2.015231004,0.958186322,Rejected,Low,C
2.116798063,1.813388318,-1.199212003,-2.328466978,-1.486788482,1.504722681,0.8958270232,1.787864836,Rejected,Medium,C
2.343739737,1.172434983,-0.7267275148,-2.142293218,-2.451763349,-0.9152562994,-2.401109939,0.2676032088,Rejected,Low,D
-0.006177375168,0.2068388118,-0.6829505699,0.6796227656,-0.03420622758,0.5662807161,0.1451863711,-0.7548413292,Accepted,Low,C
-0.5006732837,-1.406360882,2.891880706,-1.735257119,0.2766158878,-3.073577086,-1.634734167,1.800396962,Rejected,Medium,D
1.644471543,1.518898346,-1.397870326,-1.298365783,-1.225074663,1.447803983,0.625796212,0.7560343668,Rejected,High,B
0.7154531876,0.7546146609,-1.47328381,0.5568899083,-0.8057943142,0.7929828165,-0.4133398537,-1.248510661,Accepted,Low,C
1.96278114,0.7571619754,0.006582219854,-2.342475749,-2.063398512,-1.388764727,-2.317073627,0.7697899385,Accepted,Low,C
0.5362258979,0.3183049757,-0.265153513,-0.4239872923,-0.5412928285,-0.06469553258,-0.4300735296,0.0243470628,Rejected,Medium,D
-0.974407799,-0.4323567049,0.1752355246,0.9900060288,1.032692659,0.5368562078,1.105292228,-0.1919915584,Rejected,Low,D
0.8956410665,0.7976614098,-1.127564801,-0.1229337716,-0.8722378843,0.6355300728,-0.297520322,-0.5086340097,Accepted,High,A
2.914707126,1.542124075,-0.9794148017,-2.685794115,-2.974880718,-0.8808628944,-2.664868747,0.471444812,Accepted,Low,D
0.4140603241,-0.1842108186,0.4994292116,-0.6824988039,-0.6528436925,-1.315933021,-1.550705748,0.01348062545,Accepted,High,A
0.08343505623,-0.9676442227,2.343601372,-1.961440735,-0.3123187145,-2.890509757,-1.988007339,1.586655288,Rejected,Low,C
1.343932681,0.925062647,-0.9275673924,-0.8774420644,-1.311940071,0.2039806664,-0.7900527276,-0.05842475954,Accepted,Low,C
0.02571569851,0.1232102378,-0.9961083824,1.252696891,-0.334345413,0.1865437435,-0.7932860398,-1.787083318,Accepted,Medium,D
1.389319905,0.9157460741,-0.5267242606,-1.477386005,-1.211830963,0.1495742635,-0.4426079749,0.7505646639,Rejected,High,A
1.261668696,0.9327060041,-1.284999883,-0.3171877293,-1.337237927,0.3316182157,-0.9726919381,-0.7395292038,Accepted,High,C
0.1602810327,-0.1273833548,-0.1512137154,0.3299673216,-0.4820739371,-0.7438218747,-1.342690525,-0.9636225206,Accepted,High,C
0.03410475377,0.3362046735,-0.8718947616,0.7294749906,-0.01559757053,0.8724763962,0.4166416543,-0.7435680138,Accepted,High,A
0.6039815868,-0.4858371485,1.681956254,-2.05236119,-0.7986116828,-2.463802188,-2.077892141,1.343423568,Rejected,Low,C
-0.06972675976,0.4685826364,-0.5679014881,0.1346557715,0.4549435528,1.546828755,1.812425275,0.5195557089,Rejected,High,D
-1.434918337,-1.027497466,1.170145704,0.7357835475,1.431203772,-0.3167812097,0.8839546881,0.3161247149,Rejected,Medium,D
1.134921669,1.134697293,-1.832266268,0.2408561503,-1.128887036,1.138334205,-0.2938934951,-1.087837602,Accepted,Low,D
0.3936806357,-0.1603934208,0.7187375795,-1.030139765,-0.4905815863,-1.165146986,-1.074157771,0.6076935207,Rejected,Low,B
0.5645325374,0.9470353832,-0.9952593614,-0.3607812115,-0.105375773,1.778933888,1.663848813,0.6677235896,Rejected,High,B
1.106821587,0.9562125311,-1.55109721,0.1260760858,-1.187854011,0.665713884,-0.7268349603,-1.086013379,Accepted,Medium,C
-1.047020893,-0.7746394206,1.338540662,-0.135255325,1.232884586,-0.2339278214,1.168037864,1.215288739,Rejected,Low,C
0.2927266002,-0.0965179703,0.4908556215,-0.7379089834,-0.3552352843,-0.8004019106,-0.7427025583,0.4381091146,Rejected,High,C
2.093080816,1.211945638,-0.7940868082,-1.960408592,-2.042570171,-0.3120250834,-1.509891744,0.5182702827,Accepted,High,B
0.6509151087,0.4208329313,-0.5761585195,-0.1957906763,-0.7283677651,-0.008552758853,-0.6890301063,-0.4090419639,Accepted,Medium,B
0.8174921817,1.40409632,-1.740865522,-0.1342541955,-0.2467983873,2.633245375,2.173037575,0.4213619237,Rejected,Low,C
2.205855736,2.110734145,-1.98234997,-1.699820158,-1.597413705,2.159945501,1.064317716,1.043410239,Rejected,Medium,C
0.9899449254,1.261749151,-1.636828827,-0.1623708949,-0.6508411303,1.858365966,1.058471249,-0.04294234477,Rejected,Low,A
0.4106411357,0.6749455777,-1.228638674,0.5002780481,-0.3244887875,1.169178547,0.4654653561,-0.6847866868,Rejected,Low,D
-1.086946546,-0.9218550093,1.786253061,-0.5369498313,1.308508305,-0.5568985165,1.151810937,1.712687663,Rejected,Low,D
1.884408317,1.247351865,-1.236055225,-1.246577473,-1.874412569,0.1369044972,-1.271327011,-0.1200367514,Accepted,High,A
1.734413475,0.9483645719,-0.7078151542,-1.463179894,-1.787467424,-0.4456045371,-1.598599197,0.1151630285,Accepted,Low,A
-0.127980775,0.1261667176,-1.367933616,1.882894077,-0.2614476108,0.4357543211,-0.795636018,-2.44423191,Accepted,High,D
0.8102403564,1.186088427,-1.260429846,-0.491233766,-0.2984201704,2.025107222,1.742884487,0.6998988631,Rejected,Medium,D
1.723540933,1.693165519,-2.240926044,-0.381800135,-1.506513072,1.718539868,0.1270426589,-0.5598523403,Rejected,High,A
2.502391485,1.404275425,-0.8313602135,-2.446505752,-2.445973762,-0.4974340207,-1.871771922,0.7185929367,Accepted,Low,A
2.803528465,1.701053103,-1.272022389,-2.442603985,-2.73034055,-0.2019391729,-1.910504636,0.5152351917,Accepted,Medium,C
1.550229897,0.9896245626,-0.9889804426,-1.008798484,-1.576501334,2.08E-05,-1.192084906,-0.1700587125,Rejected,High,A
0.1705438121,0.1555298055,-1.218394771,1.443972078,-0.6184780224,-0.02678462489,-1.380444166,-2.310383145,Rejected,High,C
2.422032489,2.220273441,-1.920920494,-2.088165386,-1.763244067,2.100418767,1.021647803,1.358196705,Rejected,High,C
-0.4798266895,-0.261145675,-1.009778991,2.172335007,-0.05296878675,-0.06436619587,-1.163692062,-2.702181239,Accepted,Medium,B
-0.8944976601,-1.398596073,2.521650254,-0.9757362812,0.7289381297,-2.341851811,-0.8608873972,1.409628138,Rejected,Medium,C
2.572042008,0.9005540849,0.3333589993,-3.401635386,-2.674397819,-2.061884949,-3.062447056,1.395127892,Accepted,Medium,B
-0.09582780661,-0.8037363913,1.831622066,-1.364648852,-0.05563945626,-2.098118862,-1.289342058,1.231446664,Rejected,Medium,C
-0.8487148411,-1.152288752,2.007195353,-0.6358191986,0.7418610856,-1.723349322,-0.4543844241,1.119422,Rejected,Medium,B
0.5768498022,0.9666029019,-1.961547964,1.019438485,-0.5392650456,1.664158064,0.4316031271,-1.417357461,Accepted,High,D
0.9013897143,0.4931769432,-0.3770261123,-0.7474497126,-0.9327454481,-0.2320682593,-0.8415400312,0.04061689137,Rejected,High,A
-0.8414491258,-0.6188237982,-0.6205763679,2.375121007,0.2231030466,-0.4455879272,-1.310824897,-2.773223066,Accepted,Low,C
0.3117486319,0.8102770879,-1.737863528,1.091505917,-0.2281464011,1.714183729,0.7732602723,-1.220168784,Accepted,Medium,D
-1.149005115,-0.473357207,0.807064962,0.2285983875,1.538300156,0.8453154924,2.289431637,1.238695874,Rejected,High,B
-0.6919254396,-0.8160830026,1.343812798,-0.2835270868,0.6309168391,-1.056261825,-0.1420618004,0.7131354143,Rejected,High,B
-1.28350524,-0.8062425541,1.054344369,0.4688621544,1.429458887,0.07942017986,1.367785265,0.7111392605,Rejected,Low,B
1.192558003,0.952676104,-1.234313414,-0.3830108993,-1.181148475,0.5380267702,-0.5887615484,-0.4836682253,Accepted,High,D
0.9774067762,0.7954470184,-1.084398801,-0.2302114512,-0.9822751142,0.4763249713,-0.5062756123,-0.5044686063,Accepted,Medium,B
1.107767646,1.881897776,-2.376280412,-0.1238187641,-0.3691251597,3.498975435,2.81722944,0.4569646917,Rejected,Low,D
0.766165544,1.108205929,-2.123500299,0.9239426564,-0.723733755,1.724105062,0.3352023022,-1.453838078,Rejected,Medium,A
2.958642042,1.705212639,-1.292577007,-2.508948928,-2.974939029,-0.4934463953,-2.401505482,0.3263339798,Accepted,Medium,B
-0.9383403385,-0.5928588188,0.87791063,0.1909933277,1.089384051,0.06407606808,1.125919791,0.7450028481,Rejected,Low,A
2.718241272,1.867292805,-1.923340099,-1.699478963,-2.679880354,0.3930785383,-1.67992395,-0.2366167563,Accepted,High,A
-1.015928865,-1.049399906,1.585596874,-0.08239629919,0.942173765,-1.13554901,0.02096172825,0.7299722923,Rejected,High,D
-0.03789258877,-0.004898045438,-1.056743823,1.580698791,-0.428808605,-0.109926502,-1.3193048,-2.323666328,Accepted,Low,D
0.07556795793,0.1557288186,-0.5235120539,0.4788460894,-0.1544331971,0.2689111386,-0.1536701528,-0.670945687,Accepted,Low,A
-0.2077017057,-0.5508847265,1.120999693,-0.6557139448,0.1209575299,-1.183300038,-0.6199143992,0.690936813,Rejected,High,A
1.011079923,0.4946871515,-0.5814163268,-0.5134556908,-1.19402816,-0.4729621686,-1.449812885,-0.5194014323,Accepted,Medium,C
1.062454123,0.02261742357,0.8855001771,-1.951463464,-1.215581899,-1.852443017,-2.020315836,0.9616580043,Rejected,High,B
0.4736712418,0.5042561518,-1.658475521,1.363905397,-0.8385491606,0.4313940293,-1.163637866,-2.325098023,Accepted,Medium,A
-0.1881858867,-1.251518077,2.80201087,-2.028865596,-0.04898275787,-3.199221281,-1.952895138,1.846277196,Rejected,Low,C
3.473474232,2.478217679,-1.6406007,-3.516292891,-2.933307365,0.9272984861,-0.5912741378,1.84635291,Rejected,Medium,D
-0.3264654711,-0.2776407624,-0.5693138211,1.462948711,-0.1115788247,-0.3454013604,-1.13652727,-1.941760666,Accepted,Medium,B
0.7322191391,0.3967136389,-0.108595004,-0.8911345808,-0.6727124349,-0.1696202066,-0.4389014019,0.4573174484,Accepted,Low,A
0.6210382217,0.7043074063,-1.748783229,1.095366599,-0.8498029241,0.7715686696,-0.7396044895,-1.94669013,Accepted,Medium,D
0.7149599127,0.6688081545,-1.3160132,0.461727028,-0.8442686933,0.5439766517,-0.6325747819,-1.211901831,Accepted,Low,B
1.776995132,1.408684162,-1.701179601,-0.7561574524,-1.711175421,0.7887978135,-0.7473313199,-0.4540821005,Accepted,Low,A
0.6937860483,0.4206252731,-0.7334227794,0.01049488019,-0.8667581638,-0.1175544229,-1.034244694,-0.8025062491,Accepted,Medium,C
0.3770346962,0.450018352,-1.38257686,1.100577378,-0.6330739077,0.4893136867,-0.7654035645,-1.811990604,Accepted,High,A
2.507869623,2.514171652,-2.865311868,-1.21553779,-1.946765518,2.725234672,0.9672545749,0.2467022206,Rejected,Medium,B
1.64259399,1.401132304,-1.808821314,-0.5083160579,-1.561471733,1.008797411,-0.5094755995,-0.5831275354,Accepted,Medium,C
-0.05079640027,-0.7245499593,1.671454592,-1.280617271,-0.09612501377,-1.957376443,-1.246328897,1.118776664,Rejected,High,C
-0.5416599585,-0.8793859123,1.612897646,-0.6657310032,0.4385829925,-1.508496442,-0.5695432445,0.9258449042,Rejected,High,D
1.654812874,1.39294425,-0.8272982648,-1.943077798,-1.144002405,1.11475457,0.7236834041,1.552172675,Rejected,Medium,D
0.3901392176,0.3294784734,-1.124854407,0.9048943808,-0.6917696936,0.1185336835,-1.067275774,-1.693033448,Accepted,High,B
-1.178642697,-0.9599159808,1.242852709,0.373830704,1.154098006,-0.5869229978,0.5203516855,0.4620039984,Rejected,Low,A
-0.6307495365,0.196070166,-1.208685766,1.830431749,0.6812863161,1.662528029,1.338605576,-1.322454097,Accepted,High,C
0.2736924829,0.4369660969,-1.625152968,1.537130791,-0.6001067567,0.6098645531,-0.8326049276,-2.292187099,Accepted,Low,C
-0.4088054237,-0.5757194911,0.9835429963,-0.2981640574,0.3382220439,-0.8937355994,-0.3004421687,0.5008783678,Rejected,Medium,D
0.3426301688,0.5057385775,0.201918944,-1.292968364,0.213892017,0.9865033626,1.740688787,1.941698067,Rejected,Medium,C
0.7443433111,1.158508734,-1.261744852,-0.4075766814,-0.2324331045,2.064639796,1.808365794,0.6637553419,Rejected,High,C
2.224168595,2.247895885,-2.326778777,-1.421320836,-1.605464333,2.50912989,1.23563891,0.7605857382,Rejected,Low,D
1.174137402,1.349544641,-2.17675116,0.384749492,-1.069016744,1.695801725,0.2023478365,-1.108926657,Rejected,Low,B
-1.418822991,-1.845862374,3.128978635,-0.857399005,1.240983179,-2.659162445,-0.6583071624,1.662135001,Rejected,High,D
